text,lang
"Verträge mit fremden Ländern werden vom Präsidenten unterzeichnet, bedürfen jedoch der Ratifizierung durch die zweite Kammer des Kongresses, den Senat.. Bei wichtigen Ernennungen (zum Beispiel zu Kabinettsposten oder Richterämtern des Bundes, insbesondere am Obersten Gericht) hat der Senat nach Anhörungen der Kandidaten das Recht, den Vorschlag des Präsidenten zu bestätigen oder zurückzuweisen.",0.0
"Die Mitglieder des Repräsentantenhauses, der ersten Kammer des Kongresses, werden für zwei Jahre gewählt.",0.0
Jeder Repräsentant vertritt einen Wahlbezirk seines Bundesstaates.. Die Anzahl der Wahlbezirke wird durch eine alle zehn Jahre vorgenommene Volkszählung festgelegt.,0.0
"Senatoren werden für sechs Jahre gewählt.. Deren Wahl findet gestaffelt statt, das heißt, alle zwei Jahre wird ein Drittel des Senats neu gewählt.",0.0
"Die Verfassung sieht vor, dass der Vizepräsident dem Senat vorsteht.. Er hat dabei kein Stimmrecht, außer bei Stimmengleichheit.",0.0
"Bevor eine Gesetzesvorlage zum Bundesgesetz wird, muss sie sowohl das Repräsentantenhaus als auch den Senat durchlaufen haben.",0.0
"Die Vorlage wird zunächst in einer der beiden Kammern vorgestellt, von einem oder mehreren Ausschüssen geprüft, abgeändert, im Ausschuss abgelehnt oder angenommen und danach in einer der beiden Kammern diskutiert.. Sobald sie in dieser Kammer angenommen ist, wird sie an die andere Kammer weitergeleitet.",0.0
"Erst wenn beide Kammern die gleiche Version der Gesetzesvorlage angenommen haben, wird sie dem Präsidenten zur Zustimmung vorgelegt.. Der Präsident hat danach die Möglichkeit, das Inkrafttreten des Gesetzes aufzuschieben.",0.0
Der Kongress kann nach einem solchen Veto eine neue Gesetzesvorlage beschließen oder den Präsidenten mit zwei Dritteln Zustimmung endgültig überstimmen.,0.0
,0.0
,0.0
,0.0
"Staats- und Regierungschef in Personalunion ist der Präsident, der an der Spitze der Exekutive steht.. Er ist ferner Oberbefehlshaber der Streitkräfte der Vereinigten Staaten und bildet gemeinsam mit dem Verteidigungsminister die National Command Authority (NCA), der es alleine obliegt, die Entscheidung über einen Angriff der Vereinigten Staaten mit Kernwaffen zu fällen.",0.0
Dazu müssen beide Personen unabhängig voneinander dem Nuklearschlag zustimmen.. 45.,0.0
Amtsinhaber ist seit dem 20.. Januar 2017 der am 8.,0.0
November 2016 gewählte Republikaner Donald Trump.. Vertreten wird der Präsident durch den mit ihm gewählten Vizepräsidenten.,0.0
"Dieser tritt bei einer vorzeitigen Amtserledigung des Präsidenten bis zum Ablauf der Regierungsperiode vollständig an dessen Stelle, ebenfalls sitzt er dem Senat vor.. Derzeitiger Vizepräsident ist der Republikaner Mike Pence.",0.0
"Für den Fall der Verhinderung oder der Abwesenheit des Vizepräsidenten benennt der Senat einen „Pro-Tempore-Vorsitzenden“, einen Vorsitzenden auf Zeit.",0.0
"Die Mitglieder der ersten Kammer, des Repräsentantenhauses wählen ihren eigenen Vorsitzenden, den „Sprecher des Repräsentantenhauses (Speaker)“.. Speaker und Pro-Tempore-Vorsitzender sind Mitglieder der jeweils stärksten Partei ihrer Kammer.",0.0
"Speaker ist seit 2015 der Republikaner Paul Ryan, das Amt des Pro-Tempore-Vorsitzenden hat seit 2015 der republikanische Senator Orrin Hatch inne.",0.0
,0.0
,0.0
,0.0
"An der Spitze der Judikative, die ebenfalls föderal organisiert ist, steht der Oberste Gerichtshof.. Die 1787 in Kraft getretene Verfassung, deren Bestimmungen einklagbar sind, hat eine große Bedeutung im politischen System der Vereinigten Staaten.",0.0
"Es spricht für den Erfolg und die Stabilität dieser Verfassung, dass sie bislang nur 27 Änderungen („amendments“) erfahren hat.",0.0
,0.0
,0.0
"In den Vereinigten Staaten hat sich, durch das relative Mehrheitswahlrecht begünstigt, ein Zweiparteiensystem gebildet.. Diese Parteien sind seit der Mitte des 19.",0.0
"Jahrhunderts die Demokraten und die Republikaner.. Die Demokraten sind zurzeit die größte Partei mit 72 Millionen registrierten Anhängern (42,6 %), gefolgt von den Republikanern mit 55 Millionen Anhängern (32,5 %) und 42 Millionen Wählern, die ohne Parteipräferenz registriert sind (24,9 %).",0.0
"Dabei lassen sich beide Parteien, denen keine verfassungsgemäße Rolle zugesprochen ist, höchstens rudimentär einer Schematisierung unterwerfen, da sie bereits innerparteiliche Koalitionen von unterschiedlichen Strömungen darstellen.",0.0
"Themenspezifische politische Strömungen und Interessenvertretungen versuchen eher, Einfluss auf die Abgeordneten und andere Führungskräfte beider Großparteien zu nehmen, als selbstständige Parteien zu gründen.. Beispiele dafür sind die American Civil Liberties Union, die fundamental-christliche Moral Majority und die Tea-Party-Bewegung.",0.0
"Kleinere Parteien wie die Grünen, die Libertäre Partei oder die Kommunistische Partei der USA sind unbedeutend, wenn auch bei Präsidentschaftswahlen mitunter die für den Kandidaten der Grünen abgegebenen Stimmen als – womöglich entscheidender – Nachteil für den demokratischen Kandidaten wahrgenommen werden kann.",0.0
"Ein in den 1990er Jahren zeitweiliger Hauptexponent der Grünen Partei der Vereinigten Staaten war Ralph Nader, der 1996 als Kandidat der Partei in den Präsidentschaftswahlkampf zog und im In- und Ausland als „Verbraucheranwalt“ große Bekanntheit genießt.",0.0
,0.0
Auf der Ebene der Bundesstaaten wurde das Frauenwahlrecht zu unterschiedlichen Zeiten erreicht.. In New Jersey hatten vermögende Frauen schon seit 1776 das Wahlrecht und wählten ab 1787.,0.0
"Als das allgemeine Wahlrecht für Männer dort eingeführt wurde, verloren Frauen das Wahlrecht.. Schlusslichter waren 1918 Oklahoma, Michigan, South Dakota und Texas (Frauenwahlrecht bei Vorwahlen).",0.0
"In manchen Bundesstaaten wurden auch nach 1920 noch Beschränkungen wie Lese- und Schreibtests und Wahlsteuern benutzt, um Schwarze vom Wählen auszuschließen.. Auf Bundesebene sah die Verfassung vom 13.",0.0
September 1788 beim passiven Wahlrecht zwar keine Beschränkungen in Bezug auf das Geschlecht für die beiden Kammern vor.. Explizit wurden aber erst 1920 mit dem Inkrafttreten des 19.,0.0
"Zusatzartikels zur Verfassung der Vereinigten Staaten in den USA alle Einschränkungen des Wahlrechts aufgrund des Geschlechts untersagt, womit Frauen das vollständige Wahlrecht auf allen Ebenen erhielten.. Die amerikanische Präsidentschaftswahl von 1920 war die erste, bei der das Frauenwahlrecht zum Tragen kam.",0.0
,0.0
,0.0
,0.0
,0.0
,0.0
Die Vereinigten Staaten bestehen aus 50 Bundesstaaten.,0.0
,0.0
"Das Kernland umfasst 48 der 50 Bundesstaaten sowie den District of Columbia (Bundesdistrikt mit der Hauptstadt Washington D.C.), die innerhalb einer gemeinsamen Grenze liegen (sogenannte „Lower 48“), während Alaska und Hawaii außerhalb des Kernlandes (Continental United States) sind.",0.0
"Bei der Gründung der Vereinigten Staaten bestanden dreizehn Bundesstaaten, denen sich im Zuge der Westexpansion bis zum Mississippi nach und nach weitere Territorien anschlossen.",0.0
Nach Texas übersprang die Anschlusswelle die dünn besiedelten Gebirgszüge und setzte sich vor allem mit Kalifornien und Oregon nach der Mitte des 19.. Jahrhunderts fort.,0.0
"Diese Entwicklung wurde erst während des Ersten Weltkriegs abgeschlossen.. Im Jahr 1959 wurden die pazifische Inselgruppe Hawaii sowie das nordwestlich gelegene Alaska, das über die 100 km breite Beringstraße an Russland grenzt, als Bundesstaaten Teil der Vereinigten Staaten.",0.0
,0.0
,0.0
,0.0
"Im Jahr 2002 gab es in den Vereinigten Staaten laut Zensus- und Volkszählungsbüro 87.900 lokale Regierungseinheiten, einschließlich Ortschaften, Kreise, Siedlungen, Schul- und andere Bezirke.",0.0
Mehr als drei Viertel der Bürger der Vereinigten Staaten leben in großen Städten oder deren Vorstädten (Liste der Städte in den Vereinigten Staaten).,0.0
"Ein County ist eine Untereinheit der meisten Bundesstaaten und etwa mit einem Landkreis vergleichbar.. In Louisiana heißen sie „Parish“; in Alaska gibt es diese Verwaltungseinheiten nicht, sondern lediglich statistische Unterteilungen.",0.0
"In Virginia und Missouri gibt es zudem Städte, die keinem County zugeordnet sind.. Bei Großstädten (zum Beispiel Philadelphia) kommt es vor, dass die Grenzen von Stadt und County gleich sind; die Stadt New York nimmt sogar fünf Countys ein, die jeweils als „Borough“ bezeichnet werden.",0.0
"Nicht selten überschreiten Städte und sogar Dörfer eine County-Grenze.. Die Regierungsformen der Countys und deren Befugnisse sind von Staat zu Staat sehr unterschiedlich, manchmal sogar innerhalb eines Staates, wenn das Parlament des entsprechenden Bundesstaates verschiedene Formen zur Auswahl vorgegeben hat.",0.0
"Fast alle nehmen Kredite auf und treiben Steuern ein.. Sie haben Angestellte, sind sehr oft für die Beaufsichtigung von Wahlen zuständig und bauen und unterhalten Straßen und Brücken (manchmal im Auftrag des Bundes oder Landes).",0.0
"Sozialhilfeprogramme werden teilweise von ihnen betrieben, teilweise auch von den Townships, die, insbesondere im Mittleren Westen, nicht deckungsgleich mit den Kommunen sind, die mit einer Fläche von 36 Quadratmeilen bei der Landesvermessung aus dem 18.. Jahrhundert bestimmt wurden.",0.0
"Ein besonderer Aspekt bei manchen kleineren Städten, der selten und überwiegend in den Neuenglandstaaten vorkommt, ist das „town meeting“.",0.0
"Einmal im Jahr – bei Bedarf häufiger – kommen alle registrierten Wähler einer Stadt zu einer öffentlichen Versammlung und wählen Beamte, diskutieren die Lokalpolitik und erlassen Gesetze für das Funktionieren der Regierung.. Als Gruppe beschließen sie Straßenbau und -ausbesserung, Errichtung von öffentlichen Gebäuden und Einrichtungen, Steuern und den Stadthaushalt.",0.0
"Das „town meeting“, das schon seit zwei Jahrhunderten existiert, ist oft die reinste Form der Demokratie, in der Regierungsgewalt nicht delegiert, sondern direkt und regelmäßig von allen Bürgern ausgeübt wird.. Die überwiegende Mehrheit der Bürger kennt jedoch nur die repräsentative Demokratie.",0.0
,0.0
,0.0
,0.0
"Neben den Bundesstaaten und dem District of Columbia (Gebiet der Hauptstadt Washington, D.C.) gibt es Außengebiete mit unterschiedlich geregelter Autonomie.",0.0
Die größten Außengebiete sind Puerto Rico in der Karibik und Guam im Pazifik.,0.0
,0.0
,0.0
,0.0
"Eine wichtige Rolle in der amerikanischen Innenpolitik spielen überwiegend moralisch-ethische Fragen wie beispielsweise die Grenzen der Meinungsfreiheit, das Recht auf Abtreibung, die Berechtigung der Todesstrafe, die politische Anerkennung von Homosexualität, die Rechte von Minderheiten oder die Frage, welche Rolle religiöse Werte im öffentlichen Leben spielen sollen.",0.0
,0.0
,0.0
,0.0
"Die meisten Bundesstaaten verfügen über Waffengesetze, die im internationalen Vergleich extrem liberal sind.. Das Recht auf den Besitz von Waffen wird in den Vereinigten Staaten traditionell hochgeschätzt, da es durch den zweiten Zusatzartikel der Verfassung („[…] right to bear arms […]“) geschützt ist.",0.0
Privatpersonen können daher ohne größere Schwierigkeiten Schusswaffen und Munition erwerben und die Waffen offen tragen.. Insgesamt gibt es in den Vereinigten Staaten mehr als 200 Millionen Pistolen und Gewehre in Privatbesitz.Die bestehende Gesetzeslage ist in den Vereinigten Staaten umstritten.,0.0
"Ihre Kritiker sehen darin eine Ursache für die hohe Anzahl von jährlich 350.000 bewaffneten Verbrechen und 11.000 Mordopfern sowie insbesondere den zahlreichen Amokläufen vornehmlich in Schulen und Hochschulen, da Verbrecher sich leichter bewaffnen könnten.. Die Befürworter liberaler Waffengesetze wie die National Rifle Association (NRA) bestreiten diesen Zusammenhang und verweisen auf niedrige Mordraten in Ländern wie der Schweiz, Kanada oder Neuseeland, in denen ebenfalls überproportional viele Waffen in Privatbesitz sind.",0.0
"Des Weiteren argumentieren sie, dass Kriminelle überwiegend illegal in den Besitz von Waffen gelangen würden, weshalb Privatpersonen wenigstens die Möglichkeit zur Verteidigung gegeben werden solle.",0.0
,0.0
,0.0
,0.0
"Das Gesundheitssystem der Vereinigten Staaten ist – besonders in der Forschung – teilweise Weltspitze, auf anderen Gebieten hingegen – vor allem in der allgemeinen Patienten- und Versicherungsversorgung – zum Teil in einem desolaten Zustand.. Jährlich werden etwa 1,8 Billionen US-Dollar für das Gesundheitssystem aufgewendet.",0.0
Dies sind etwa 17 Prozent der gesamten US-amerikanischen Wirtschaftsleistung.. Das ist im Vergleich zu Deutschland nahezu das Doppelte pro Kopf.,0.0
"Rund 47 Millionen Amerikaner, etwa 16 % der Gesamtbevölkerung, sind nicht krankenversichert.. − das jedoch nicht ausschließlich aus Einkommensgründen (rund ein Drittel der Nicht-Versicherten verfügt über ein Haushaltseinkommen von 50.000 Dollar und mehr) beziehungsweise wegen zu hohen Alters und des damit verbundenen Krankheitsrisikos (rund 40 Prozent der Nicht-Versicherten sind zwischen 18 und 35 Jahre alt).",0.0
"Hinzu kommt eine hohe Dunkelziffer an illegalen Einwanderern, die ebenfalls keine Krankenversicherung haben.. Viele derjenigen, die versichert sind, müssen bei sämtlichen ärztlichen Leistungen zuzahlen, andere, die in einer Krankenversicherung (HMO) sind, müssen bürokratische Papierkriege und lange Wartezeiten bei Einschränkung der Arztauswahl erdulden.",0.0
"1993 scheiterte Präsident Clinton mit dem Versuch der Einführung einer einheitlichen gesetzlichen Krankenpflichtversicherung.. Im Jahr 2010 wurden unter Präsident Obama Gesetze verabschiedet, durch die das Gesundheitssystem bis 2018 nach und nach reformiert werden soll.",0.0
"Der Ende 2016 gewählte neue Präsident Donald Trump kündigte an, die Gesundheitsreform wieder vollständig oder teilweise abzuschaffen und zu ersetzen.Das hohe Ausmaß von Übergewicht hat im 21.. Jahrhundert den Charakter einer nationalen Gesundheitskrise angenommen.",0.0
"Laut Daten der Weltgesundheitsorganisation waren 2014 67,8 Prozent der volljährigen Amerikaner übergewichtig und 33,7 % der über 300 Millionen Einwohner sogar stark übergewichtig.. Dies ist eine der höchsten Quoten weltweit und verursacht jährlich Kosten von hunderten Milliarden Dollar.",0.0
"Die Lebenserwartung lag 2016 in den Vereinigten Staaten bei 79,8 Jahren und damit weltweit auf Platz 43.",0.0
Das ist im Vergleich zu 1984 eine Verschlechterung um 20 Plätze und einer der schlechtesten Werte in der entwickelten Welt.. Als Gründe werden fehlende Krankenversicherungen und Fettleibigkeit genannt.,0.0
"Die Lebenserwartung der schwarzen Bevölkerung liegt bei 73,3 Jahren.. Hinzu kommen die Risiken der Armut.",0.0
"So waren im Dezember 2009 38,97 Millionen Menschen auf Lebensmittelmarken angewiesen.. 2013 waren es 47 Millionen Menschen in 23 Millionen Haushalten, das sind 20 % aller US-Haushalte.",0.0
,0.0
,0.0
,0.0
"Die Vereinigten Staaten sind ein Sozialstaat, in dem Transferleistungen häufig von Bundesregierung und Bundesstaaten gemeinsam finanziert und organisiert werden.",0.0
Gesetzliche Regelungen der Bundesstaaten können erheblichen Einfluss auf die Sozialpolitik ausüben.. Eine grundlegende soziale Absicherung im Alter erbringt auf Bundesebene die öffentliche Rentenversicherung Social Security.,0.0
,0.0
,0.0
,0.0
Die Vereinigten Staaten haben nach China den zweitgrößten CO2-Ausstoß der Welt.,0.0
"Beim Klimaschutz-Index 2017 (Stand Dezember 2017) liegen sie auf Platz 43 (2016: Platz 34) von 61 untersuchten Staaten.. Der Anteil an den weltweiten CO2-Emissionen beträgt 17,7 Prozent (Jahr 2011).In den Vereinigten Staaten steigt der Anteil der erneuerbaren Energien leicht an.",0.0
"2017 erreichten sie beim Energieverbrauch einen Anteil von 11 Prozent, bei der Energieproduktion 17 Prozent.2002 veröffentlichte die Regierung eine Strategie, die Treibhausgase der US-Wirtschaft um 18 Prozent zu vermindern (bis 2012).. Das sollte zu einer Senkung der CO2-Emissionen von 160 Millionen Tonnen führen.",0.0
